id,vehicleId,vehicleName,latitude,longitude,speed,heading,status,timestamp,fuelLevel,engineStatus,roadCondition,trafficCondition,hour
580,veh-0005,Vehicle_0005,37.532066,127.0085249,51.98,141.35,FAST,2025-01-15 08:29:39,59.48,RUNNING,normal,heavy,8
581,veh-0005,Vehicle_0005,37.5319361,127.0086559,51.98,141.35,FAST,2025-01-15 08:29:40,59.42,RUNNING,normal,heavy,8
582,veh-0005,Vehicle_0005,37.5318062,127.0087869,48.19,149.87,NORMAL,2025-01-15 08:29:41,59.36,RUNNING,normal,heavy,8
583,veh-0005,Vehicle_0005,37.5316604,127.0088936,50.12,149.88,FAST,2025-01-15 08:29:42,59.3,RUNNING,normal,normal,8
584,veh-0005,Vehicle_0005,37.5315617,127.0089658,46.33,150.98,NORMAL,2025-01-15 08:29:43,59.24,RUNNING,normal,heavy,8
585,veh-0005,Vehicle_0005,37.5314483,127.0090451,46.33,150.98,NORMAL,2025-01-15 08:29:44,59.18,RUNNING,normal,heavy,8
586,veh-0005,Vehicle_0005,37.5313349,127.0091244,46.33,150.98,NORMAL,2025-01-15 08:29:45,59.13,RUNNING,normal,heavy,8
587,veh-0005,Vehicle_0005,37.5312215,127.0092037,46.33,150.98,NORMAL,2025-01-15 08:29:46,59.07,RUNNING,normal,heavy,8
588,veh-0005,Vehicle_0005,37.5311081,127.0092831,46.33,150.98,NORMAL,2025-01-15 08:29:47,59.02,RUNNING,normal,heavy,8
589,veh-0005,Vehicle_0005,37.5309947,127.0093624,46.33,150.98,NORMAL,2025-01-15 08:29:48,58.96,RUNNING,normal,heavy,8
590,veh-0005,Vehicle_0005,37.5308813,127.0094417,42.54,148.98,NORMAL,2025-01-15 08:29:49,58.91,RUNNING,normal,heavy,8
591,veh-0005,Vehicle_0005,37.5307685,127.0095272,42.54,148.98,NORMAL,2025-01-15 08:29:50,58.85,RUNNING,normal,heavy,8
592,veh-0005,Vehicle_0005,37.5306557,127.0096128,42.54,148.98,NORMAL,2025-01-15 08:29:51,58.8,RUNNING,normal,heavy,8
593,veh-0005,Vehicle_0005,37.5305429,127.0096983,44.47,147.49,NORMAL,2025-01-15 08:29:52,58.75,RUNNING,normal,heavy,8
594,veh-0005,Vehicle_0005,37.5304326,127.0097869,44.47,147.49,NORMAL,2025-01-15 08:29:53,58.69,RUNNING,normal,heavy,8
595,veh-0005,Vehicle_0005,37.5303223,127.0098756,44.47,147.49,NORMAL,2025-01-15 08:29:54,58.64,RUNNING,normal,heavy,8
596,veh-0005,Vehicle_0005,37.530212,127.0099642,41.38,143.68,NORMAL,2025-01-15 08:29:55,58.59,RUNNING,normal,heavy,8
597,veh-0005,Vehicle_0005,37.5301263,127.0100436,41.38,143.68,NORMAL,2025-01-15 08:29:56,58.54,RUNNING,normal,heavy,8
598,veh-0005,Vehicle_0005,37.5300406,127.010123,41.38,143.68,NORMAL,2025-01-15 08:29:57,58.48,RUNNING,normal,heavy,8
599,veh-0005,Vehicle_0005,37.529955,127.0102024,41.38,143.68,NORMAL,2025-01-15 08:29:58,58.43,RUNNING,normal,heavy,8
600,veh-0005,Vehicle_0005,37.5298693,127.0102818,41.38,143.68,NORMAL,2025-01-15 08:29:59,58.38,RUNNING,normal,heavy,8
601,veh-0005,Vehicle_0005,37.5297836,127.0103612,41.38,143.68,NORMAL,2025-01-15 08:30:00,58.33,RUNNING,normal,heavy,8
602,veh-0005,Vehicle_0005,37.5296979,127.0104407,41.38,143.68,NORMAL,2025-01-15 08:30:01,58.28,RUNNING,normal,heavy,8
603,veh-0005,Vehicle_0005,37.5296123,127.0105201,41.38,143.68,NORMAL,2025-01-15 08:30:02,58.23,RUNNING,normal,heavy,8
604,veh-0005,Vehicle_0005,37.5295266,127.0105995,41.38,143.68,NORMAL,2025-01-15 08:30:03,58.18,RUNNING,normal,heavy,8
605,veh-0005,Vehicle_0005,37.5294409,127.0106789,41.38,143.68,NORMAL,2025-01-15 08:30:04,58.12,RUNNING,normal,heavy,8
606,veh-0005,Vehicle_0005,37.5293552,127.0107583,41.38,143.68,NORMAL,2025-01-15 08:30:05,58.07,RUNNING,normal,heavy,8
607,veh-0005,Vehicle_0005,37.5292696,127.0108377,41.38,143.68,NORMAL,2025-01-15 08:30:06,58.02,RUNNING,normal,heavy,8
608,veh-0005,Vehicle_0005,37.5291839,127.0109171,41.38,143.68,NORMAL,2025-01-15 08:30:07,57.97,RUNNING,normal,heavy,8
609,veh-0005,Vehicle_0005,37.5290982,127.0109965,41.38,143.68,NORMAL,2025-01-15 08:30:08,57.92,RUNNING,normal,heavy,8
610,veh-0005,Vehicle_0005,37.5290125,127.0110759,41.38,143.68,NORMAL,2025-01-15 08:30:09,57.87,RUNNING,normal,heavy,8
611,veh-0005,Vehicle_0005,37.5289269,127.0111553,41.38,143.68,NORMAL,2025-01-15 08:30:10,57.82,RUNNING,normal,heavy,8
612,veh-0005,Vehicle_0005,37.5288412,127.0112348,41.38,143.68,NORMAL,2025-01-15 08:30:11,57.76,RUNNING,normal,heavy,8
613,veh-0005,Vehicle_0005,37.5287555,127.0113142,41.38,143.68,NORMAL,2025-01-15 08:30:12,57.71,RUNNING,normal,heavy,8
614,veh-0005,Vehicle_0005,37.5286698,127.0113936,41.38,143.68,NORMAL,2025-01-15 08:30:13,57.66,RUNNING,normal,heavy,8
615,veh-0005,Vehicle_0005,37.5285842,127.011473,41.38,143.68,NORMAL,2025-01-15 08:30:14,57.61,RUNNING,normal,heavy,8
616,veh-0005,Vehicle_0005,37.5284985,127.0115524,41.38,143.68,NORMAL,2025-01-15 08:30:15,57.56,RUNNING,normal,heavy,8
617,veh-0005,Vehicle_0005,37.5284128,127.0116318,43.31,143.61,NORMAL,2025-01-15 08:30:16,57.51,RUNNING,normal,heavy,8
618,veh-0005,Vehicle_0005,37.5283209,127.0117172,43.31,143.61,NORMAL,2025-01-15 08:30:17,57.45,RUNNING,normal,heavy,8
619,veh-0005,Vehicle_0005,37.5282291,127.0118026,43.31,143.61,NORMAL,2025-01-15 08:30:18,57.4,RUNNING,normal,heavy,8
620,veh-0005,Vehicle_0005,37.5281372,127.0118879,43.31,143.61,NORMAL,2025-01-15 08:30:19,57.35,RUNNING,normal,heavy,8
621,veh-0005,Vehicle_0005,37.5280453,127.0119733,43.31,143.61,NORMAL,2025-01-15 08:30:20,57.29,RUNNING,normal,heavy,8
622,veh-0005,Vehicle_0005,37.5279535,127.0120587,43.31,143.61,NORMAL,2025-01-15 08:30:21,57.24,RUNNING,normal,heavy,8
623,veh-0005,Vehicle_0005,37.5278616,127.0121441,43.31,143.61,NORMAL,2025-01-15 08:30:22,57.19,RUNNING,normal,heavy,8
624,veh-0005,Vehicle_0005,37.5277697,127.0122295,43.31,143.61,NORMAL,2025-01-15 08:30:23,57.13,RUNNING,normal,heavy,8
625,veh-0005,Vehicle_0005,37.5276779,127.0123149,43.31,143.61,NORMAL,2025-01-15 08:30:24,57.08,RUNNING,normal,heavy,8
626,veh-0005,Vehicle_0005,37.527586,127.0124002,43.31,143.61,NORMAL,2025-01-15 08:30:25,57.03,RUNNING,normal,heavy,8
627,veh-0005,Vehicle_0005,37.5274942,127.0124856,43.31,143.61,NORMAL,2025-01-15 08:30:26,56.97,RUNNING,normal,heavy,8
628,veh-0005,Vehicle_0005,37.5274023,127.012571,43.31,143.61,NORMAL,2025-01-15 08:30:27,56.92,RUNNING,normal,heavy,8
629,veh-0005,Vehicle_0005,37.5273104,127.0126564,43.31,143.61,NORMAL,2025-01-15 08:30:28,56.87,RUNNING,normal,heavy,8
630,veh-0005,Vehicle_0005,37.5272186,127.0127418,43.31,143.61,NORMAL,2025-01-15 08:30:29,56.81,RUNNING,normal,heavy,8
631,veh-0005,Vehicle_0005,37.5271267,127.0128272,43.31,143.61,NORMAL,2025-01-15 08:30:30,56.76,RUNNING,normal,heavy,8
632,veh-0005,Vehicle_0005,37.5270348,127.0129125,43.31,143.61,NORMAL,2025-01-15 08:30:31,56.71,RUNNING,normal,heavy,8
633,veh-0005,Vehicle_0005,37.526943,127.0129979,43.31,143.61,NORMAL,2025-01-15 08:30:32,56.65,RUNNING,normal,heavy,8
634,veh-0005,Vehicle_0005,37.5268511,127.0130833,45.24,143.6,NORMAL,2025-01-15 08:30:33,56.6,RUNNING,normal,normal,8
635,veh-0005,Vehicle_0005,37.5267554,127.0131722,45.24,143.6,NORMAL,2025-01-15 08:30:34,56.54,RUNNING,normal,normal,8
636,veh-0005,Vehicle_0005,37.5266598,127.0132611,45.24,143.6,NORMAL,2025-01-15 08:30:35,56.49,RUNNING,normal,normal,8
637,veh-0005,Vehicle_0005,37.5265641,127.0133501,45.24,143.6,NORMAL,2025-01-15 08:30:36,56.43,RUNNING,normal,normal,8
638,veh-0005,Vehicle_0005,37.5264685,127.013439,45.24,143.6,NORMAL,2025-01-15 08:30:37,56.38,RUNNING,normal,normal,8
639,veh-0005,Vehicle_0005,37.5263728,127.0135279,47.16,143.18,NORMAL,2025-01-15 08:30:38,56.32,RUNNING,normal,normal,8
640,veh-0005,Vehicle_0005,37.526277,127.0136183,47.16,143.18,NORMAL,2025-01-15 08:30:39,56.26,RUNNING,normal,normal,8
641,veh-0005,Vehicle_0005,37.5261813,127.0137087,47.16,143.18,NORMAL,2025-01-15 08:30:40,56.2,RUNNING,normal,normal,8
642,veh-0005,Vehicle_0005,37.5260855,127.0137991,47.16,143.18,NORMAL,2025-01-15 08:30:41,56.15,RUNNING,normal,normal,8
643,veh-0005,Vehicle_0005,37.5259898,127.0138895,47.16,143.18,NORMAL,2025-01-15 08:30:42,56.09,RUNNING,normal,normal,8
644,veh-0005,Vehicle_0005,37.525894,127.0139799,47.16,143.18,NORMAL,2025-01-15 08:30:43,56.03,RUNNING,normal,normal,8
645,veh-0005,Vehicle_0005,37.5257982,127.0140703,47.16,143.18,NORMAL,2025-01-15 08:30:44,55.98,RUNNING,normal,normal,8
646,veh-0005,Vehicle_0005,37.5257025,127.0141607,47.16,143.18,NORMAL,2025-01-15 08:30:45,55.92,RUNNING,normal,normal,8
647,veh-0005,Vehicle_0005,37.5256067,127.0142511,47.16,143.18,NORMAL,2025-01-15 08:30:46,55.86,RUNNING,normal,normal,8
648,veh-0005,Vehicle_0005,37.5255109,127.0143415,47.16,143.18,NORMAL,2025-01-15 08:30:47,55.8,RUNNING,normal,normal,8
649,veh-0005,Vehicle_0005,37.5254152,127.0144319,47.16,143.18,NORMAL,2025-01-15 08:30:48,55.75,RUNNING,normal,normal,8
650,veh-0005,Vehicle_0005,37.5253194,127.0145223,47.16,143.18,NORMAL,2025-01-15 08:30:49,55.69,RUNNING,normal,normal,8
651,veh-0005,Vehicle_0005,37.5252237,127.0146127,47.16,143.18,NORMAL,2025-01-15 08:30:50,55.63,RUNNING,normal,normal,8
652,veh-0005,Vehicle_0005,37.5251279,127.0147031,47.16,143.18,NORMAL,2025-01-15 08:30:51,55.58,RUNNING,normal,normal,8
653,veh-0005,Vehicle_0005,37.5250321,127.0147935,47.16,143.18,NORMAL,2025-01-15 08:30:52,55.52,RUNNING,normal,normal,8
654,veh-0005,Vehicle_0005,37.5249364,127.0148839,47.16,143.18,NORMAL,2025-01-15 08:30:53,55.46,RUNNING,normal,normal,8
655,veh-0005,Vehicle_0005,37.5248406,127.0149743,47.16,143.18,NORMAL,2025-01-15 08:30:54,55.4,RUNNING,normal,normal,8
656,veh-0005,Vehicle_0005,37.5247449,127.0150647,47.16,143.18,NORMAL,2025-01-15 08:30:55,55.35,RUNNING,normal,normal,8
657,veh-0005,Vehicle_0005,37.5246491,127.0151551,49.09,143.88,NORMAL,2025-01-15 08:30:56,55.29,RUNNING,normal,normal,8
658,veh-0005,Vehicle_0005,37.5245465,127.0152495,49.09,143.88,NORMAL,2025-01-15 08:30:57,55.23,RUNNING,normal,normal,8
659,veh-0005,Vehicle_0005,37.524444,127.0153439,49.09,143.88,NORMAL,2025-01-15 08:30:58,55.17,RUNNING,normal,normal,8
660,veh-0005,Vehicle_0005,37.5243414,127.0154383,49.09,143.88,NORMAL,2025-01-15 08:30:59,55.11,RUNNING,normal,normal,8
661,veh-0005,Vehicle_0005,37.5242388,127.0155327,49.09,143.88,NORMAL,2025-01-15 08:31:00,55.05,RUNNING,normal,normal,8
662,veh-0005,Vehicle_0005,37.5241362,127.0156271,49.09,143.88,NORMAL,2025-01-15 08:31:01,54.99,RUNNING,normal,normal,8
663,veh-0005,Vehicle_0005,37.5240337,127.0157215,49.09,143.88,NORMAL,2025-01-15 08:31:02,54.93,RUNNING,normal,normal,8
664,veh-0005,Vehicle_0005,37.5239311,127.0158159,49.09,143.88,NORMAL,2025-01-15 08:31:03,54.87,RUNNING,normal,normal,8
665,veh-0005,Vehicle_0005,37.5238285,127.0159102,49.09,143.88,NORMAL,2025-01-15 08:31:04,54.82,RUNNING,normal,normal,8
666,veh-0005,Vehicle_0005,37.5237259,127.0160046,49.09,143.88,NORMAL,2025-01-15 08:31:05,54.76,RUNNING,normal,normal,8
667,veh-0005,Vehicle_0005,37.5236234,127.016099,49.09,143.88,NORMAL,2025-01-15 08:31:06,54.7,RUNNING,normal,normal,8
668,veh-0005,Vehicle_0005,37.5235208,127.0161934,49.09,143.88,NORMAL,2025-01-15 08:31:07,54.64,RUNNING,normal,normal,8
669,veh-0005,Vehicle_0005,37.5234182,127.0162878,49.09,143.88,NORMAL,2025-01-15 08:31:08,54.58,RUNNING,normal,normal,8
670,veh-0005,Vehicle_0005,37.5233156,127.0163822,49.09,143.88,NORMAL,2025-01-15 08:31:09,54.52,RUNNING,normal,normal,8
671,veh-0005,Vehicle_0005,37.5232131,127.0164766,49.09,143.88,NORMAL,2025-01-15 08:31:10,54.46,RUNNING,normal,normal,8
672,veh-0005,Vehicle_0005,37.5231105,127.016571,45.83,142.86,NORMAL,2025-01-15 08:31:11,54.41,RUNNING,normal,normal,8
673,veh-0005,Vehicle_0005,37.5230189,127.0166585,45.83,142.86,NORMAL,2025-01-15 08:31:12,54.35,RUNNING,normal,normal,8
674,veh-0005,Vehicle_0005,37.5229273,127.016746,45.83,142.86,NORMAL,2025-01-15 08:31:13,54.29,RUNNING,normal,normal,8
675,veh-0005,Vehicle_0005,37.5228357,127.0168335,45.83,142.86,NORMAL,2025-01-15 08:31:14,54.24,RUNNING,normal,normal,8
676,veh-0005,Vehicle_0005,37.522744,127.0169209,45.83,142.86,NORMAL,2025-01-15 08:31:15,54.18,RUNNING,normal,normal,8
677,veh-0005,Vehicle_0005,37.5226524,127.0170084,45.83,142.86,NORMAL,2025-01-15 08:31:16,54.13,RUNNING,normal,normal,8
678,veh-0005,Vehicle_0005,37.5225608,127.0170959,47.76,143.38,NORMAL,2025-01-15 08:31:17,54.07,RUNNING,normal,normal,8
679,veh-0005,Vehicle_0005,37.5224646,127.017186,47.76,143.38,NORMAL,2025-01-15 08:31:18,54.01,RUNNING,normal,normal,8
680,veh-0005,Vehicle_0005,37.5223684,127.0172762,43.97,147.74,NORMAL,2025-01-15 08:31:19,53.96,RUNNING,normal,heavy,8
681,veh-0005,Vehicle_0005,37.5222752,127.0173503,43.97,147.74,NORMAL,2025-01-15 08:31:20,53.9,RUNNING,normal,heavy,8
682,veh-0005,Vehicle_0005,37.5221821,127.0174245,43.97,147.74,NORMAL,2025-01-15 08:31:21,53.85,RUNNING,normal,heavy,8
683,veh-0005,Vehicle_0005,37.5220889,127.0174986,45.89,154.35,NORMAL,2025-01-15 08:31:22,53.79,RUNNING,normal,normal,8
684,veh-0005,Vehicle_0005,37.5219852,127.0175614,45.89,154.35,NORMAL,2025-01-15 08:31:23,53.74,RUNNING,normal,normal,8
685,veh-0005,Vehicle_0005,37.5218815,127.0176242,45.89,154.35,NORMAL,2025-01-15 08:31:24,53.68,RUNNING,normal,normal,8
686,veh-0005,Vehicle_0005,37.5217777,127.017687,45.89,154.35,NORMAL,2025-01-15 08:31:25,53.63,RUNNING,normal,normal,8
687,veh-0005,Vehicle_0005,37.521674,127.0177498,45.89,154.35,NORMAL,2025-01-15 08:31:26,53.57,RUNNING,normal,normal,8
688,veh-0005,Vehicle_0005,37.5215703,127.0178126,47.82,159.33,NORMAL,2025-01-15 08:31:27,53.51,RUNNING,normal,normal,8
689,veh-0005,Vehicle_0005,37.5214535,127.0178681,47.82,159.33,NORMAL,2025-01-15 08:31:28,53.45,RUNNING,normal,normal,8
690,veh-0005,Vehicle_0005,37.5213367,127.0179237,49.75,165.44,NORMAL,2025-01-15 08:31:29,53.39,RUNNING,normal,normal,8
691,veh-0005,Vehicle_0005,37.5211692,127.0179785,49.75,165.44,NORMAL,2025-01-15 08:31:30,53.33,RUNNING,normal,normal,8
692,veh-0005,Vehicle_0005,37.5210017,127.0180334,47.53,166.59,NORMAL,2025-01-15 08:31:31,53.28,RUNNING,normal,normal,8
693,veh-0005,Vehicle_0005,37.5208767,127.0180709,47.53,166.59,NORMAL,2025-01-15 08:31:32,53.22,RUNNING,normal,normal,8
694,veh-0005,Vehicle_0005,37.5207518,127.0181085,47.53,166.59,NORMAL,2025-01-15 08:31:33,53.16,RUNNING,normal,normal,8
695,veh-0005,Vehicle_0005,37.5206268,127.018146,47.53,166.59,NORMAL,2025-01-15 08:31:34,53.1,RUNNING,normal,normal,8
696,veh-0005,Vehicle_0005,37.5205019,127.0181836,49.45,166.82,NORMAL,2025-01-15 08:31:35,53.04,RUNNING,normal,heavy,8
697,veh-0005,Vehicle_0005,37.5203816,127.0182191,49.45,166.82,NORMAL,2025-01-15 08:31:36,52.99,RUNNING,normal,heavy,8
698,veh-0005,Vehicle_0005,37.5202612,127.0182546,49.45,166.82,NORMAL,2025-01-15 08:31:37,52.93,RUNNING,normal,heavy,8
699,veh-0005,Vehicle_0005,37.5201409,127.0182902,49.45,166.82,NORMAL,2025-01-15 08:31:38,52.87,RUNNING,normal,heavy,8
700,veh-0005,Vehicle_0005,37.5200206,127.0183257,49.45,166.82,NORMAL,2025-01-15 08:31:39,52.81,RUNNING,normal,heavy,8
701,veh-0005,Vehicle_0005,37.5199003,127.0183612,49.45,166.82,NORMAL,2025-01-15 08:31:40,52.75,RUNNING,normal,heavy,8
702,veh-0005,Vehicle_0005,37.5197799,127.0183967,49.45,166.82,NORMAL,2025-01-15 08:31:41,52.69,RUNNING,normal,heavy,8
703,veh-0005,Vehicle_0005,37.5196596,127.0184322,49.45,166.82,NORMAL,2025-01-15 08:31:42,52.63,RUNNING,normal,heavy,8
704,veh-0005,Vehicle_0005,37.5195393,127.0184678,49.45,166.82,NORMAL,2025-01-15 08:31:43,52.57,RUNNING,normal,heavy,8
705,veh-0005,Vehicle_0005,37.519419,127.0185033,49.45,166.82,NORMAL,2025-01-15 08:31:44,52.51,RUNNING,normal,heavy,8
706,veh-0005,Vehicle_0005,37.5192986,127.0185388,49.45,166.82,NORMAL,2025-01-15 08:31:45,52.45,RUNNING,normal,heavy,8
707,veh-0005,Vehicle_0005,37.5191783,127.0185743,49.45,166.82,NORMAL,2025-01-15 08:31:46,52.39,RUNNING,normal,heavy,8
708,veh-0005,Vehicle_0005,37.519058,127.0186098,49.45,166.82,NORMAL,2025-01-15 08:31:47,52.33,RUNNING,normal,heavy,8
709,veh-0005,Vehicle_0005,37.5189377,127.0186454,49.45,166.82,NORMAL,2025-01-15 08:31:48,52.27,RUNNING,normal,heavy,8
710,veh-0005,Vehicle_0005,37.5188173,127.0186809,49.45,166.82,NORMAL,2025-01-15 08:31:49,52.21,RUNNING,normal,heavy,8
711,veh-0005,Vehicle_0005,37.518697,127.0187164,51.38,177.85,FAST,2025-01-15 08:31:50,52.15,RUNNING,gentle_curve,normal,8
712,veh-0005,Vehicle_0005,37.5184817,127.0187266,47.59,171.78,NORMAL,2025-01-15 08:31:51,52.09,RUNNING,normal,heavy,8
713,veh-0005,Vehicle_0005,37.5183522,127.0187502,49.52,167.57,NORMAL,2025-01-15 08:31:52,52.03,RUNNING,normal,normal,8
714,veh-0005,Vehicle_0005,37.5182307,127.018784,49.52,167.57,NORMAL,2025-01-15 08:31:53,51.97,RUNNING,normal,normal,8
715,veh-0005,Vehicle_0005,37.5181091,127.0188178,49.52,167.57,NORMAL,2025-01-15 08:31:54,51.91,RUNNING,normal,normal,8
716,veh-0005,Vehicle_0005,37.5179876,127.0188515,49.52,167.57,NORMAL,2025-01-15 08:31:55,51.86,RUNNING,normal,normal,8
717,veh-0005,Vehicle_0005,37.5178661,127.0188853,49.52,167.57,NORMAL,2025-01-15 08:31:56,51.8,RUNNING,normal,normal,8
718,veh-0005,Vehicle_0005,37.5177445,127.0189191,49.52,167.57,NORMAL,2025-01-15 08:31:57,51.74,RUNNING,normal,normal,8
719,veh-0005,Vehicle_0005,37.517623,127.0189529,49.34,167.69,NORMAL,2025-01-15 08:31:58,51.68,RUNNING,normal,normal,8
720,veh-0005,Vehicle_0005,37.517499,127.018987,49.34,167.69,NORMAL,2025-01-15 08:31:59,51.62,RUNNING,normal,normal,8
721,veh-0005,Vehicle_0005,37.517375,127.0190211,49.34,167.69,NORMAL,2025-01-15 08:32:00,51.56,RUNNING,normal,normal,8
722,veh-0005,Vehicle_0005,37.517251,127.0190552,49.34,167.69,NORMAL,2025-01-15 08:32:01,51.5,RUNNING,normal,normal,8
723,veh-0005,Vehicle_0005,37.517127,127.0190893,49.34,167.69,NORMAL,2025-01-15 08:32:02,51.44,RUNNING,normal,normal,8
724,veh-0005,Vehicle_0005,37.517003,127.0191234,49.34,167.69,NORMAL,2025-01-15 08:32:03,51.38,RUNNING,normal,normal,8
725,veh-0005,Vehicle_0005,37.5168789,127.0191576,49.34,167.69,NORMAL,2025-01-15 08:32:04,51.32,RUNNING,normal,normal,8
726,veh-0005,Vehicle_0005,37.5167549,127.0191917,49.34,167.69,NORMAL,2025-01-15 08:32:05,51.26,RUNNING,normal,normal,8
727,veh-0005,Vehicle_0005,37.5166309,127.0192258,49.34,167.69,NORMAL,2025-01-15 08:32:06,51.2,RUNNING,normal,normal,8
728,veh-0005,Vehicle_0005,37.5165069,127.0192599,49.34,167.69,NORMAL,2025-01-15 08:32:07,51.14,RUNNING,normal,normal,8
729,veh-0005,Vehicle_0005,37.5163829,127.019294,51.26,167.62,FAST,2025-01-15 08:32:08,51.08,RUNNING,normal,normal,8
730,veh-0005,Vehicle_0005,37.5163605,127.0193002,53.19,167.69,FAST,2025-01-15 08:32:09,51.02,RUNNING,normal,normal,8
731,veh-0005,Vehicle_0005,37.5162035,127.0193434,52.51,168.72,FAST,2025-01-15 08:32:10,50.96,RUNNING,normal,normal,8
732,veh-0005,Vehicle_0005,37.5160595,127.0193796,48.72,64.47,NORMAL,2025-01-15 08:32:11,50.9,RUNNING,curve,normal,8
733,veh-0005,Vehicle_0005,37.516154,127.0196291,50.59,89.39,FAST,2025-01-15 08:32:12,50.84,RUNNING,gentle_curve,heavy,8
734,veh-0005,Vehicle_0005,37.5161557,127.0198305,52.52,62.72,FAST,2025-01-15 08:32:13,50.77,RUNNING,gentle_curve,normal,8
735,veh-0005,Vehicle_0005,37.5162606,127.0200869,54.45,62.82,FAST,2025-01-15 08:32:14,50.71,RUNNING,normal,normal,8
736,veh-0005,Vehicle_0005,37.5163272,127.0202503,54.45,62.82,FAST,2025-01-15 08:32:15,50.65,RUNNING,normal,normal,8
737,veh-0005,Vehicle_0005,37.5163937,127.0204137,54.45,62.82,FAST,2025-01-15 08:32:16,50.58,RUNNING,normal,normal,8
738,veh-0005,Vehicle_0005,37.5164603,127.0205771,54.45,62.82,FAST,2025-01-15 08:32:17,50.52,RUNNING,normal,normal,8
739,veh-0005,Vehicle_0005,37.5165268,127.0207405,56.31,62.81,FAST,2025-01-15 08:32:18,50.45,RUNNING,normal,normal,8
740,veh-0005,Vehicle_0005,37.5165993,127.0209184,56.31,62.81,FAST,2025-01-15 08:32:19,50.38,RUNNING,normal,normal,8
741,veh-0005,Vehicle_0005,37.5166717,127.0210962,56.31,62.81,FAST,2025-01-15 08:32:20,50.32,RUNNING,normal,normal,8
742,veh-0005,Vehicle_0005,37.5167442,127.0212741,58.24,153.22,FAST,2025-01-15 08:32:21,50.25,RUNNING,curve,normal,8
743,veh-0005,Vehicle_0005,37.5166463,127.0213364,54.45,154.22,FAST,2025-01-15 08:32:22,50.18,RUNNING,normal,heavy,8
744,veh-0005,Vehicle_0005,37.5165071,127.0214211,54.45,154.22,FAST,2025-01-15 08:32:23,50.12,RUNNING,normal,heavy,8
745,veh-0005,Vehicle_0005,37.516368,127.0215059,54.45,154.22,FAST,2025-01-15 08:32:24,50.06,RUNNING,normal,heavy,8
746,veh-0005,Vehicle_0005,37.5162288,127.0215906,54.45,154.22,FAST,2025-01-15 08:32:25,49.99,RUNNING,normal,heavy,8
747,veh-0005,Vehicle_0005,37.5160896,127.0216753,54.45,154.22,FAST,2025-01-15 08:32:26,49.93,RUNNING,normal,heavy,8
748,veh-0005,Vehicle_0005,37.5159504,127.02176,54.45,154.22,FAST,2025-01-15 08:32:27,49.86,RUNNING,normal,heavy,8
749,veh-0005,Vehicle_0005,37.5158113,127.0218448,54.45,154.22,FAST,2025-01-15 08:32:28,49.8,RUNNING,normal,heavy,8
750,veh-0005,Vehicle_0005,37.5156721,127.0219295,56.38,76.74,FAST,2025-01-15 08:32:29,49.73,RUNNING,curve,normal,8
751,veh-0005,Vehicle_0005,37.5157095,127.0221296,56.38,76.74,FAST,2025-01-15 08:32:30,49.67,RUNNING,curve,normal,8
752,veh-0005,Vehicle_0005,37.5157469,127.0223298,52.59,161.78,FAST,2025-01-15 08:32:31,49.6,RUNNING,curve,normal,8
753,veh-0005,Vehicle_0005,37.5155291,127.0224202,48.8,158.16,NORMAL,2025-01-15 08:32:32,49.54,RUNNING,normal,normal,8
754,veh-0005,Vehicle_0005,37.5153765,127.0224973,48.8,158.16,NORMAL,2025-01-15 08:32:33,49.48,RUNNING,normal,normal,8
755,veh-0005,Vehicle_0005,37.5152239,127.0225744,46.87,68.62,NORMAL,2025-01-15 08:32:34,49.43,RUNNING,curve,normal,8
756,veh-0005,Vehicle_0005,37.5152715,127.0227278,46.87,68.62,NORMAL,2025-01-15 08:32:35,49.37,RUNNING,curve,normal,8
757,veh-0005,Vehicle_0005,37.5153192,127.0228812,46.87,68.62,NORMAL,2025-01-15 08:32:36,49.31,RUNNING,curve,normal,8
758,veh-0005,Vehicle_0005,37.5153668,127.0230346,46.87,68.62,NORMAL,2025-01-15 08:32:37,49.26,RUNNING,curve,normal,8
759,veh-0005,Vehicle_0005,37.5154144,127.0231881,46.87,68.62,NORMAL,2025-01-15 08:32:38,49.2,RUNNING,curve,normal,8
760,veh-0005,Vehicle_0005,37.515462,127.0233415,46.87,68.62,NORMAL,2025-01-15 08:32:39,49.14,RUNNING,curve,normal,8
761,veh-0005,Vehicle_0005,37.5155097,127.0234949,46.87,68.62,NORMAL,2025-01-15 08:32:40,49.09,RUNNING,curve,normal,8
762,veh-0005,Vehicle_0005,37.5155573,127.0236483,48.8,159.76,NORMAL,2025-01-15 08:32:41,49.03,RUNNING,curve,normal,8
763,veh-0005,Vehicle_0005,37.5154427,127.0237016,48.8,159.76,NORMAL,2025-01-15 08:32:42,48.97,RUNNING,curve,normal,8
764,veh-0005,Vehicle_0005,37.515328,127.0237549,48.8,159.76,NORMAL,2025-01-15 08:32:43,48.91,RUNNING,curve,normal,8
765,veh-0005,Vehicle_0005,37.5152134,127.0238082,48.8,159.76,NORMAL,2025-01-15 08:32:44,48.85,RUNNING,curve,normal,8
766,veh-0005,Vehicle_0005,37.5150988,127.0238615,48.8,159.76,NORMAL,2025-01-15 08:32:45,48.79,RUNNING,curve,normal,8
767,veh-0005,Vehicle_0005,37.5149841,127.0239147,48.8,159.76,NORMAL,2025-01-15 08:32:46,48.73,RUNNING,curve,normal,8
